id,name,address,city,county,state,zip,plan,specialty,type
261511,"Muffly ,Kirk,B",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261512,"Mullen ,Julia,A",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261513,"Munderloh ,Jeff,L",100 Valley View Dr,Pender,Thurston,NE,68047,NE - BCBS of Nebraska,Physician Assistant,PCMH
261514,"Munderloh ,Jeff,L",1012 S Main St,Emerson,Dakota,NE,68733,NE - BCBS of Nebraska,Physician Assistant,PCMH
261515,"Munderloh ,Jeff,L",212 Main St,Beemer,Cuming,NE,68716,NE - BCBS of Nebraska,Physician Assistant,PCMH
261516,"Munderloh ,Jeff,L",219 Main St,Bancroft,Cuming,NE,68004,NE - BCBS of Nebraska,Physician Assistant,PCMH
261517,"Murdock ,Shawn,",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Family Practice,ACO
261518,"Nagorski ,Lynn,M",7441 O St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Licensed Professional Counselor,ACO
261519,"Nasir ,Arwa,K",1938 E Highway 34,Plattsmouth,Cass,NE,68048,NE - BCBS of Nebraska,Pediatrics,PCMH
261520,"Nasir ,Arwa,K",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261521,"Nass ,Leigh,",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261522,"Nass ,Leigh,",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261523,"Nass ,Leigh,",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261524,"Nass ,Leigh,",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261525,"Nass ,Leigh,",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261526,"Nass ,Leigh,",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261527,"Nass ,Leigh,",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261528,"Nass ,Leigh,",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261529,"Nass ,Leigh,",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261530,"Nass ,Leigh,",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261531,"Newman ,Susan,M",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Family Practice,PCMH
261532,"Niazi ,Akhtar,M",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261533,"Niazi ,Akhtar,M",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261534,"Niazi ,Akhtar,M",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261535,"Niazi ,Sahra,M",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261536,"Niazi ,Sahra,M",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261537,"Niazi ,Sahra,M",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261538,"Nielsen ,Laura,W",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261539,"Nitzel ,Grant,E",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261540,"Nolan ,Emily,C",300 N 2nd St,Oneill,Holt,NE,68763,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261541,"Nooka ,Uma,D",4701 Normal Blvd,Lincoln,Lancaster,NE,68506,NE - BCBS of Nebraska,Family Practice,PCMH
261542,"Northrup ,Ruby,",6911 Van Dorn St,Lincoln,Lancaster,NE,68506,NE - BCBS of Nebraska,Internal Medicine,PCMH
261543,"Novak ,Teresa,L",4701 Normal Blvd,Lincoln,Lancaster,NE,68506,NE - BCBS of Nebraska,Physician Assistant,PCMH
261544,"Nunley ,Brenda,R",1021 W 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,ACO
261545,"Oakeson ,Dacia,D",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261546,"Oakeson ,Dacia,D",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261547,"Oakeson ,Dacia,D",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261548,"Oakeson ,Dacia,D",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261549,"Ostdiek ,William,J",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Family Practice,ACO
261550,"Osterholm ,Richard,K",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261551,"Packard ,Carol,M",221 E 10th St,Ogallala,Keith,NE,69153,NE - BCBS of Nebraska,Physician Assistant,ACO
261552,"Packard ,Carol,M",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Physician Assistant,ACO
261553,"Paradis ,Mara,P",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261554,"Paradis ,Mara,P",16929 Frances St,Omaha,Douglas,NE,68130,NE - BCBS of Nebraska,Pediatrics,PCMH
261555,"Paradis ,Mara,P",6715 S 180th St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261556,"Paradis ,Mara,P",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261557,"Paysen ,Amy,J",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261558,"Pehrson ,Jared,C",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Family Practice,PCMH
261559,"Pehrson ,Jared,C",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Family Practice,PCMH
261560,"Pekny ,Craig,M",1454 28th Ave,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Family Practice,ACO
261561,"Pelish ,Peggy,D",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261562,"Penny ,Gregory,T",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261563,"Penny ,Gregory,T",16929 Frances St,Omaha,Douglas,NE,68130,NE - BCBS of Nebraska,Pediatrics,PCMH
261564,"Penny ,Gregory,T",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261565,"Penny ,Gregory,T",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261566,"Penny ,Katherine,E",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261567,"Penny ,Katherine,E",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261568,"Peska ,Patricia,A",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261569,"Peska ,Patricia,A",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261570,"Peska ,Patricia,A",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261571,"Peska ,Patricia,A",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261572,"Peska ,Patricia,A",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261573,"Peska ,Patricia,A",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261574,"Peska ,Patricia,A",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261575,"Peska ,Patricia,A",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261576,"Peska ,Patricia,A",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261577,"Peska ,Patricia,A",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261578,"Petersen ,Theresa,A",300 N 2nd St,Oneill,Holt,NE,68763,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261579,"Peterson ,Lisa,M",4701 Normal Blvd,Lincoln,Lancaster,NE,68506,NE - BCBS of Nebraska,Family Practice,PCMH
261580,"Pfabe ,Rebecca,L",1101 S 70th St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,ACO
261581,"Pfeil ,Nicole,D",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Physician Assistant,PCMH
261582,"Phillips-Ward ,Corinne,B",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261583,"Pitner ,Sheryl,L",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261584,"Pohlmeier ,Andrew,R",2114 N Lincoln Ave,York,York,NE,68467,NE - BCBS of Nebraska,Family Practice,ACO
261585,"Powell ,David,J",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Physician Assistant,ACO
261586,"Precht ,Gregory,J",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Family Practice,PCMH
261587,"Precht ,Gregory,J",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Family Practice,PCMH
261588,"Pritchard ,Logan,A",1021 W 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,ACO
261589,"Rayavarapu ,Shri,L",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Family Practice,ACO
261590,"Recker ,Robert,L",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261591,"Reece ,Lorinda,L",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261592,"Reha ,Cole,E",1012 S Main St,Emerson,Dakota,NE,68733,NE - BCBS of Nebraska,Family Practice,PCMH
261593,"Reha ,Cole,E",212 Main St,Beemer,Cuming,NE,68716,NE - BCBS of Nebraska,Family Practice,PCMH
261594,"Reha ,Cole,E",219 Main St,Bancroft,Cuming,NE,68004,NE - BCBS of Nebraska,Family Practice,PCMH
261595,"Reikofski ,Sara,K",103 N 5th St,Page,Holt,NE,68766,NE - BCBS of Nebraska,Physician Assistant,PCMH
261596,"Reikofski ,Sara,K",202 Nebraska St,Ewing,Holt,NE,68735,NE - BCBS of Nebraska,Physician Assistant,PCMH
261597,"Reikofski ,Sara,K",300 N 2nd St,Oneill,Holt,NE,68763,NE - BCBS of Nebraska,Physician Assistant,PCMH
261598,"Reilly ,John,P",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,OB-Gynecology,PCMH
261599,"Reimer ,Curtis,",1021 W 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,ACO
261600,"Remington ,Roselyn,M",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261601,"Rempe ,Julie,R",2114 N Lincoln Ave,York,York,NE,68467,NE - BCBS of Nebraska,Physician Assistant,ACO
261602,"Reynolds ,Sonya,M",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261603,"Reynolds ,Sonya,M",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261604,"Reynolds ,Sonya,M",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261605,"Reynolds Lorentz ,Amber,L",221 E 10th St,Ogallala,Keith,NE,69153,NE - BCBS of Nebraska,Physician Assistant,ACO
261606,"Rizal ,Chandrika,",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261607,"Rock ,Eileen,D",1101 S 70th St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Family Practice,ACO
261608,"Rosenquist ,Daniel,J",4214 38th St,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Family Practice,ACO
261609,"Rude ,Gilbert,A",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261610,"Rupp ,Ellen,E",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261611,"Rupp ,Ellen,E",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261612,"Rupp ,Ellen,E",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261613,"Russell ,Douglas,A",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261614,"Russell ,Stephen,R",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261615,"Russell ,Stephen,R",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261616,"Russell ,Stephen,R",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261617,"Ryan ,Micah,J",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261618,"Ryan ,Micah,J",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261619,"Sambol ,David,H",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261620,"Sauer ,Margaret,A",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261621,"Sauer ,Margaret,A",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261622,"Sauer ,Margaret,A",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261623,"Sawyer ,Alexis,L",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261624,"Sawyer ,Alexis,L",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261625,"Sawyer ,Alexis,L",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261626,"Saxena ,Kristin,L",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261627,"Saxena ,Kristin,L",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261628,"Saxena ,Kristin,L",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261629,"Schapmann ,Adam,J",405 W Darlene St,Hartington,Cedar,NE,68739,NE - BCBS of Nebraska,Physician Assistant,PCMH
261630,"Schembari ,Melissa,A",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261631,"Schembari ,Melissa,A",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261632,"Schembari ,Melissa,A",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261633,"Schembari ,Melissa,A",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261634,"Schembari ,Melissa,A",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261635,"Schembari ,Melissa,A",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261636,"Schembari ,Melissa,A",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261637,"Schembari ,Melissa,A",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261638,"Schembari ,Melissa,A",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261639,"Schembari ,Melissa,A",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261640,"Schmeckpeper ,Kurt,L",203 W 4th St,Wilber,Saline,NE,68465,NE - BCBS of Nebraska,Physician Assistant,PCMH
261641,"Schneider ,Peggy,B",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Physician Assistant,PCMH
261642,"Scholer ,Susan,G",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261643,"Schrad ,Billie,J",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Physician Assistant,ACO
261644,"Schram ,David,",1021 W 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,ACO
261645,"Schroeder ,Tammy,",203 W 4th St,Wilber,Saline,NE,68465,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261646,"Schroeder ,Tammy,",2910 Betten Dr,Crete,Saline,NE,68333,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261647,"Schroer ,Kylene,M",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261648,"Schroer ,Kylene,M",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261649,"Schuchardt ,Ann,M",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261650,"Schuchardt ,Ann,M",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261651,"Schuchardt ,Ann,M",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261652,"Schuchardt ,Ann,M",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261653,"Schuchardt ,Ann,M",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261654,"Schuchardt ,Ann,M",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261655,"Schuchardt ,Ann,M",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261656,"Schuchardt ,Ann,M",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261657,"Schuchardt ,Ann,M",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261658,"Schuchardt ,Ann,M",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261659,"Schuster ,Chelsea,M",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Physician Assistant,PCMH
261660,"Schwab ,Robert,J",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Internal Medicine,PCMH
261661,"Schwab ,Robert,J",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Internal Medicine,PCMH
261662,"Scott Mordhorst ,Tina,R",1938 E Highway 34,Plattsmouth,Cass,NE,68048,NE - BCBS of Nebraska,Pediatrics,PCMH
261663,"Scott Mordhorst ,Tina,R",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261664,"Seivert ,Patricia,A",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261665,"Serbousek ,Mark,W",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261666,"Shehan ,Joseph,F",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261667,"Shehan ,M,A",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261668,"Sherrets Ratigan ,Noelle,C",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Pediatrics,PCMH
261669,"Shidler ,Kelli,J",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261670,"Shidler ,Kelli,J",16929 Frances St,Omaha,Douglas,NE,68130,NE - BCBS of Nebraska,Pediatrics,PCMH
261671,"Shidler ,Kelli,J",6715 S 180th St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261672,"Shidler ,Kelli,J",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261673,"Sindelar ,Steven,S",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Pediatrics,PCMH
261674,"Smith ,Frances,F",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261675,"Smith ,Frances,F",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Pediatrics,PCMH
261676,"Smith ,Frances,F",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261677,"Smith ,Frances,F",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Pediatrics,PCMH
261678,"Smith ,Frances,F",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Pediatrics,PCMH
261679,"Smith ,Frances,F",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Pediatrics,PCMH
261680,"Smith ,Frances,F",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261681,"Smith ,Frances,F",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Pediatrics,PCMH
261682,"Smith ,Frances,F",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Pediatrics,PCMH
261683,"Smith ,Jennifer,A",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Pediatrics,PCMH
261684,"Snodgrass ,Sherri,L",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261685,"Snodgrass ,Sherri,L",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261686,"Snodgrass ,Sherri,L",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261687,"Specht ,Patrick,J",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Pediatrics,PCMH
261688,"Sprague ,Charles,J",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261689,"Sprague ,Charles,J",16929 Frances St,Omaha,Douglas,NE,68130,NE - BCBS of Nebraska,Pediatrics,PCMH
261690,"Sprague ,Charles,J",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261691,"Springman ,Sue,A",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261692,"Springman ,Sue,A",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261693,"Springman ,Sue,A",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261694,"St Germain ,Melissa,L",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261695,"St Germain ,Melissa,L",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Pediatrics,PCMH
261696,"Stacey ,Karen,J",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261697,"Stanton ,Jennifer,L",1454 28th Ave,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Physician Assistant,ACO
261698,"Stanton ,Jessica,J",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Physician Assistant,PCMH
261699,"Stelk ,Anna,A",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Physician Assistant,ACO
261700,"Stephenson ,Betsy,J",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261701,"Stoneking ,Brian,J",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,ACO
261702,"Stoysich ,Kelsey,A",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Physician Assistant,PCMH
261703,"Stoysich ,Kelsey,A",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Physician Assistant,PCMH
261704,"Stoysich ,Kelsey,A",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Physician Assistant,PCMH
